experiment	leg	profile	binary_role	case	parts	p50_ns	p95_ns	p99_ns	mean_ns	sample_count	source_read_calls	source_read_bytes	source_version_calls	source_payload_read_calls	source_payload_read_bytes	source_max_in_flight_reads	lookup_count	output_sha256	report_sha256
linear-probe-full	B1	normal	candidate	opc_casefold_eager_lookup	2047	299416	306971	316511	301651.96666666673	30	-	-	-	-	-	-	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_lookup	2047	151690	160000	160671	152349.33333333334	30	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_exact_lookup	2047	2340	2360	2380	2342.0333333333338	30	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_case_alias_lookup	2047	306346	315312	341801	308830.93333333335	30	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_genuine_miss_lookup	2047	144440	147451	150571	136395.46666666665	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_eager_open	2048	3430719	3447914	3450554	3431681.7333333334	30	-	-	-	-	-	-	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_open	2048	2520971	2536810	2538001	2518627.133333333	30	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_eager_lookup	2048	200716	208331	209641	202106.2	30	-	-	-	-	-	-	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_lookup	2048	36790	37030	44491	37045.23333333333	30	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_exact_lookup	2048	2520	2560	2570	2525.7000000000003	30	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_case_alias_lookup	2048	64705	70281	77190	65323.23333333334	30	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_genuine_miss_lookup	2048	37921	44020	46011	38466.23333333334	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_eager_open	16384	31874502	33016642	33384104	32072650.499999996	30	-	-	-	-	-	-	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_open	16384	23525423	24057163	24125094	23443084.999999996	30	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_eager_lookup	16384	2672937	2682972	2698373	2673979.9666666663	30	-	-	-	-	-	-	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_lookup	16384	44740	44991	51301	44973.2	30	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_exact_lookup	16384	2520	2550	2560	2523.3333333333326	30	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_case_alias_lookup	16384	82920	88980	89710	83430.03333333333	30	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B1	normal	candidate	opc_casefold_source_genuine_miss_lookup	16384	47300	52670	52820	47756.56666666666	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	f539a1ee64892b8e228679ce28e82a2b23f385fcf6378399c6dacc150bab459e
linear-probe-full	B2	normal	candidate	opc_casefold_eager_open	256	421962	433782	442342	423640.9	30	-	-	-	-	-	-	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_open	256	297451	305632	308371	298906.8999999999	30	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_eager_lookup	256	25400	26310	32370	25729.133333333328	30	-	-	-	-	-	-	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_lookup	256	21470	22530	28140	21856.76666666667	30	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_exact_lookup	256	2390	2420	2420	2393.6666666666665	30	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_case_alias_lookup	256	42470	49140	49900	43184.53333333335	30	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_genuine_miss_lookup	256	19455	22930	24630	19570.433333333334	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_eager_open	2047	3386900	3415846	3422866	3390347.6	30	-	-	-	-	-	-	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_open	2047	2410646	2429831	2432501	2412399.6333333333	30	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_eager_lookup	2047	230006	237641	237801	231376.4	30	-	-	-	-	-	-	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_lookup	2047	148901	158451	161021	146678.00000000003	30	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_exact_lookup	2047	2380	2410	2440	2385.0000000000005	30	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_case_alias_lookup	2047	307986	315541	330611	310201.3666666667	30	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_genuine_miss_lookup	2047	144310	149260	149531	130160.23333333334	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_eager_open	2048	3411315	3425055	3427356	3409722.5999999996	30	-	-	-	-	-	-	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_open	2048	2434630	2459441	2460691	2436730.1	30	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_eager_lookup	2048	142705	149891	149921	143537.2666666667	30	-	-	-	-	-	-	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_lookup	2048	36780	37000	37040	36786.866666666676	30	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_exact_lookup	2048	3050	3080	3080	3051.6666666666665	30	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_case_alias_lookup	2048	65100	71050	71660	65501.899999999994	30	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_genuine_miss_lookup	2048	39110	43750	45571	39314.200000000004	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_eager_open	16384	31859082	32524965	32651166	31856877.8	30	-	-	-	-	-	-	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_open	16384	22938597	23314065	24530230	22959526.133333333	30	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_eager_lookup	16384	2539476	2548731	2549041	2539591.7	30	-	-	-	-	-	-	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_lookup	16384	47290	51890	52301	47664.200000000004	30	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_exact_lookup	16384	2710	2750	2760	2711.333333333333	30	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_case_alias_lookup	16384	84710	91181	93200	85138.4	30	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	B2	normal	candidate	opc_casefold_source_genuine_miss_lookup	16384	46815	52280	53050	47190.13333333333	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	c657834ad09fbfa7811743fdb43ce8400b0866d32aa7d96b2ca8e4edf946e3d1
linear-probe-full	A1	allocator	control	opc_casefold_eager_open	256	587563	593154	595763	586808.7000000002	30	-	-	-	-	-	-	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_open	256	411632	413332	413722	411586.73333333334	30	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_eager_lookup	256	21260	21470	23910	21359.799999999996	30	-	-	-	-	-	-	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_lookup	256	21770	23670	28010	22041.133333333335	30	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_exact_lookup	256	2280	2320	2320	2282.7000000000003	30	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_case_alias_lookup	256	42450	50270	68181	43997.566666666666	30	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_genuine_miss_lookup	256	20005	20300	28370	20307.56666666666	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_eager_open	2047	4723963	4775998	4804248	4726546.366666668	30	-	-	-	-	-	-	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_open	2047	3337500	3355800	3359344	3337663.733333334	30	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_eager_lookup	2047	191455	198021	199390	192646.86666666667	30	-	-	-	-	-	-	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_lookup	2047	151641	158551	158871	152739.3333333333	30	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_exact_lookup	2047	2310	2330	2361	2312.7	30	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_case_alias_lookup	2047	304092	314241	321751	306709.0	30	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_genuine_miss_lookup	2047	131290	148881	159361	121999.53333333333	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_eager_open	2048	4725250	4749761	4750221	4725416.600000001	30	-	-	-	-	-	-	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_open	2048	3391210	3397625	3399055	3390399.8000000003	30	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_eager_lookup	2048	213941	219781	221671	214991.26666666666	30	-	-	-	-	-	-	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_lookup	2048	38295	42970	45140	38756.13333333333	30	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_exact_lookup	2048	2270	2300	2300	2274.333333333333	30	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_case_alias_lookup	2048	69410	72040	76290	69706.26666666666	30	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_genuine_miss_lookup	2048	41030	46330	46370	41394.200000000004	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_eager_open	16384	42191588	43018717	43370999	42281942.63333334	30	-	-	-	-	-	-	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_open	16384	31094385	32032249	32184900	31034751.266666662	30	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_eager_lookup	16384	2051049	2056779	2060039	2051141.2666666668	30	-	-	-	-	-	-	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_lookup	16384	48595	53410	54131	49022.899999999994	30	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_exact_lookup	16384	2300	2340	2350	2302.3666666666672	30	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_case_alias_lookup	16384	87971	94491	100120	89171.03333333333	30	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A1	allocator	control	opc_casefold_source_genuine_miss_lookup	16384	49005	53860	54880	49521.56666666666	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	b137dfeb235e24d7d6ea81d26bd0c2de735e0e3e043e1aee70315405f456c119
linear-probe-full	A2	allocator	control	opc_casefold_eager_open	256	592043	597183	609813	591294.4333333333	30	-	-	-	-	-	-	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	86eb17ec275e4dae8d468d3928eb1d9efdede5f3269d332c1c1e6ec44c1eb8cf
linear-probe-full	A2	allocator	control	opc_casefold_source_open	256	413196	416322	417462	413583.2	30	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	86eb17ec275e4dae8d468d3928eb1d9efdede5f3269d332c1c1e6ec44c1eb8cf
linear-probe-full	A2	allocator	control	opc_casefold_eager_lookup	256	22740	22910	28800	22918.4	30	-	-	-	-	-	-	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	86eb17ec275e4dae8d468d3928eb1d9efdede5f3269d332c1c1e6ec44c1eb8cf
linear-probe-full	A2	allocator	control	opc_casefold_source_lookup	256	21785	23610	23680	21910.1	30	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	86eb17ec275e4dae8d468d3928eb1d9efdede5f3269d332c1c1e6ec44c1eb8cf
linear-probe-full	A2	allocator	control	opc_casefold_source_exact_lookup	256	2310	2340	2350	2314.0333333333333	30	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	86eb17ec275e4dae8d468d3928eb1d9efdede5f3269d332c1c1e6ec44c1eb8cf
linear-probe-full	A2	allocator	control	opc_casefold_source_case_alias_lookup	256	41485	47260	47940	42242.9	30	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	86eb17ec275e4dae8d468d3928eb1d9efdede5f3269d332c1c1e6ec44c1eb8cf
linear-probe-full	A2	allocator	control	opc_casefold_source_genuine_miss_lookup	256	19850	19990	20000	19855.4	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	86eb17ec275e4dae8d468d3928eb1d9efdede5f3269d332c1c1e6ec44c1eb8cf
