fixture	route	before_status	before_field1	before_field2	after_status	after_field1	after_field2	control_status	control_field1	control_field2	differs_raw	differs_normalized
test-data/ooxml/docx/Hyperlink.docx	docx_edit_save	OK	11248	11	OK	11248	11	OK	11248	11	0	0
test-data/ooxml/docx/Hyperlink.docx	docx_noop_save	OK	11478	11	OK	11478	11	OK	11478	11	0	0
test-data/ooxml/docx/Hyperlink.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/ooxml/docx/Hyperlink.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/ooxml/docx/comment.docx	docx_edit_save	OK	4982	10	OK	4982	10	OK	4982	10	0	0
test-data/ooxml/docx/comment.docx	docx_noop_save	OK	4926	10	OK	4926	10	OK	4926	10	0	0
test-data/ooxml/docx/comment.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/ooxml/docx/comment.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/ooxml/docx/documentProperties.docx	docx_edit_save	OK	23535	12	OK	23535	12	OK	23535	12	0	0
test-data/ooxml/docx/documentProperties.docx	docx_noop_save	OK	23503	12	OK	23503	12	OK	23503	12	0	0
test-data/ooxml/docx/documentProperties.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/ooxml/docx/documentProperties.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/ooxml/docx/documentProtection_comments_no_password.docx	docx_edit_save	OK	9910	11	OK	9910	11	OK	9910	11	0	0
test-data/ooxml/docx/documentProtection_comments_no_password.docx	docx_noop_save	OK	9868	11	OK	9868	11	OK	9868	11	0	0
test-data/ooxml/docx/documentProtection_comments_no_password.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/ooxml/docx/documentProtection_comments_no_password.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/ooxml/docx/documentProtection_forms_no_password.docx	docx_edit_save	OK	9966	11	OK	9966	11	OK	9966	11	0	0
test-data/ooxml/docx/documentProtection_forms_no_password.docx	docx_noop_save	OK	9924	11	OK	9924	11	OK	9924	11	0	0
test-data/ooxml/docx/documentProtection_forms_no_password.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/ooxml/docx/documentProtection_forms_no_password.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
